gene_id,T2_R2,T2_R3,T2_R4,T7_R1,T7_R2,T7_R4
XM_053622947.1,0,1,5,0,0,0
XM_053622948.1,3,2,2,5,10,16
XM_053622949.1,0,0,0,0,0,0
XM_053622950.1,50,52,25,25,21,25
XM_053622951.1,42,33,29,36,13,16
XM_053622952.1,3,1,9,1,0,0
XM_053622953.1,31,32,23,17,25,12
XM_053622954.1,9,11,13,9,6,8
XM_053622955.1,5,5,12,4,2,2
XM_053622956.1,0,0,0,0,0,0
XM_053622957.1,0,2,0,0,3,0
XM_053622958.1,0,0,0,0,0,0
XM_053622959.1,64,23,28,28,30,35
XM_053622960.1,0,1,6,3,0,1
XM_053622961.1,0,0,0,0,0,0
XM_053622962.1,0,0,0,0,0,0
XM_053622963.1,400,452,272,1744,1014,1873
XM_053622964.1,29,48,30,160,133,161
XM_053622965.1,19,20,11,86,49,96
XM_053622966.1,114,118,75,135,100,146
XM_053622967.1,7,29,9,146,53,224
XM_053622968.1,15,10,8,12,7,8
XM_053622969.1,87,90,48,32,29,25
XM_053622970.1,419,384,265,303,376,398
XM_053622971.1,200,111,69,103,75,94
XM_053622972.1,10,27,25,17,11,13
XM_053622973.1,492,375,347,144,166,158
XM_053622974.1,0,0,0,0,0,0
XM_053622975.1,48,49,39,52,50,50
XM_053622976.1,1,0,0,0,0,0
XM_053622977.1,2579,1828,4192,1209,684,955
XM_053622978.1,9,19,58,9,6,18
XM_053622979.1,227,250,229,281,200,213
XM_053622980.1,14,25,35,5,4,11
XM_053622981.1,28,34,22,2,2,9
XM_053622982.1,1,3,3,1,4,1
XM_053622983.1,0,0,0,0,0,0
XM_053622984.1,2,6,0,3,4,11
XM_053622985.1,0,0,0,0,0,0
XM_053622986.1,2,4,4,0,0,0
XM_053622987.1,155,208,235,310,228,275
XM_053622988.1,0,0,0,0,0,0
XM_053622989.1,408,311,260,525,601,567
XM_053622990.1,140,90,86,287,70,278
XM_053622991.1,28,11,8,12,7,5
XM_053622992.1,963,799,1014,777,797,709
XM_053622993.1,0,0,0,0,0,0
XM_053622994.1,0,0,0,0,0,0
XM_053622995.1,0,0,0,0,0,0
XM_053622996.1,0,0,0,0,0,0
XM_053622997.1,100,110,100,27,28,22
XM_053622998.1,0,0,0,0,0,0
XM_053622999.1,4,3,3,2,0,2
XM_053623000.1,0,0,0,0,0,0
XM_053623001.1,0,0,0,0,0,0
XM_053623002.1,7,8,3,2,2,7
XM_053623003.1,1,0,0,2,7,1
XM_053623004.1,4,7,4,12,2,5
XM_053623005.1,98,101,82,239,168,227
XM_053623006.1,4,18,16,8,18,14
XM_053623007.1,5,5,3,11,11,9
XM_053623008.1,0,0,0,0,0,1
XM_053623009.1,0,0,0,0,0,0
XM_053623010.1,0,0,0,0,0,0
XM_053623011.1,71,48,26,242,145,235
XM_053623012.1,0,0,0,0,0,0
XM_053623013.1,0,0,0,0,0,0
XM_053623014.1,0,0,0,0,0,0
XM_053623015.1,0,0,0,0,0,0
XM_053623016.1,679,570,438,482,459,470
XM_053623017.1,134,174,143,164,234,246
XM_053623018.1,25,27,28,26,26,42
XM_053623019.1,9,3,6,10,16,12
XM_053623020.1,317,264,144,322,264,244
XM_053623021.1,0,0,0,0,0,0
XM_053623022.1,0,0,0,0,0,0
XM_053623023.1,0,0,0,0,0,0
XM_053623024.1,0,0,0,0,0,0
XM_053623025.1,1727,949,1061,1958,1733,1482
XM_053623026.1,0,0,0,0,0,0
XM_053623027.1,0,0,0,0,0,0
XM_053623028.1,135,142,87,37,37,26
XM_053623029.1,13,27,14,3,3,11
XM_053623030.1,471,511,496,545,773,772
XM_053623031.1,0,0,0,0,0,0
XM_053623032.1,179,186,194,250,185,161
XM_053623033.1,3,1,0,2,1,2
XM_053623034.1,1,0,0,7,3,3
XM_053623035.1,0,0,2,4,2,1
XM_053623036.1,0,0,0,0,0,0
XM_053623037.1,282,276,193,352,324,397
XM_053623038.1,166,136,80,133,178,146
XM_053623039.1,1290,1419,992,873,1121,1311
XM_053623040.1,880,785,695,1373,985,1152
XM_053623041.1,1453,1281,1190,979,908,563
XM_053623042.1,240,206,169,64,44,56
XM_053623043.1,39,83,42,4,37,6
XM_053623044.1,651,540,591,1513,903,1248
XM_053623045.1,12921,9708,9164,7528,7350,6954
XM_053623046.1,210,152,115,153,145,122
XM_053623047.1,140,149,205,85,44,70
XM_053623048.1,0,0,0,0,0,0
XM_053623049.1,0,0,0,0,0,0
XM_053623050.1,0,0,0,2,0,9
XM_053623051.1,33,32,25,116,32,31
XM_053623052.1,0,1,0,0,0,0
XM_053623053.1,494,566,495,497,350,577
XM_053623054.1,5,1,1,6,17,3
XM_053623055.1,0,0,0,0,0,0
XM_053623056.1,0,0,0,1,0,1
XM_053623057.1,0,0,0,0,0,0
XM_053623058.1,8,26,14,19,0,18
XM_053623059.1,0,0,0,0,0,0
XM_053623060.1,1,2,0,1,1,3
XM_053623061.1,0,0,0,0,0,0
XM_053623062.1,18,11,3,7,21,10
XM_053623063.1,49,68,45,42,99,91
XM_053623064.1,0,0,0,0,0,0
XM_053623065.1,0,0,0,0,0,0
XM_053623066.1,255,326,367,333,242,228
XM_053623067.1,226,229,212,184,154,140
XM_053623068.1,987,796,805,695,521,801
XM_053623069.1,0,0,0,0,0,0
XM_053623070.1,0,0,0,0,0,0
XM_053623071.1,0,0,0,0,0,0
XM_053623072.1,0,0,0,0,0,0
XM_053623073.1,0,0,0,0,0,0
XM_053623074.1,157,203,112,73,87,47
XM_053623075.1,547,464,308,467,378,514
XM_053623076.1,5,6,4,3,3,3
XM_053623077.1,0,0,0,0,4,3
XM_053623078.1,0,0,0,0,0,0
XM_053623079.1,0,0,0,0,0,0
XM_053623080.1,0,0,0,0,0,0
XM_053623081.1,5,2,7,1,5,4
XM_053623082.1,4,0,1,0,0,0
XM_053623083.1,4,4,6,0,0,0
XM_053623084.1,38,38,32,14,11,17
XM_053623085.1,0,0,0,0,0,0
XM_053623086.1,146,131,115,139,75,150
XM_053623087.1,0,0,0,0,0,0
XM_053623088.1,15,15,17,7,0,7
XM_053623089.1,0,0,0,0,0,0
XM_053623090.1,48,41,26,19,16,10
XM_053623091.1,97,63,83,117,97,99
XM_053623092.1,336,273,231,258,139,213
XM_053623093.1,186,101,78,47,53,21
XM_053623094.1,22,15,9,20,9,7
XM_053623095.1,0,0,0,0,0,0
XM_053623096.1,0,0,0,0,0,0
XM_053623097.1,0,0,0,0,0,0
XM_053623098.1,237,351,171,724,700,754
XM_053623099.1,0,3,0,0,0,1
XM_053623100.1,0,0,0,0,0,0
XM_053623101.1,0,0,2,7,8,6
XM_053623102.1,0,0,0,0,0,0
XM_053623103.1,0,0,0,0,0,0
XM_053623104.1,0,0,0,0,0,0
XM_053623105.1,7,11,3,1,4,1
XM_053623106.1,0,0,0,0,0,0
XM_053623107.1,0,0,0,0,0,0
XM_053623108.1,0,0,0,0,0,0
XM_053623109.1,0,0,0,0,0,0
XM_053623110.1,0,0,0,0,0,0
XM_053623111.1,77,102,116,57,42,62
XM_053623112.1,0,2,0,0,1,0
XM_053623113.1,32,41,43,33,16,27
XM_053623114.1,0,0,0,0,0,0
XM_053623115.1,0,0,0,0,0,0
XM_053623116.1,635,586,417,367,336,413
XM_053623117.1,1320,1137,835,709,616,918
XM_053623118.1,0,0,0,0,0,0
XM_053623119.1,2,0,0,0,0,0
XM_053623120.1,0,0,0,0,0,0
XM_053623121.1,1,0,0,0,0,0
XM_053623122.1,0,3,0,0,0,0
XM_053623123.1,0,0,0,0,0,0
XM_053623124.1,50,37,33,29,7,13
XM_053623125.1,34,29,37,41,21,16
XM_053623126.1,186,247,130,93,103,141
XM_053623127.1,53,57,37,45,29,27
XM_053623128.1,13,12,6,1,5,3
XM_053623129.1,48,60,23,12,8,11
XM_053623130.1,6,5,13,9,9,17
XM_053623131.1,4,4,6,30,36,28
XM_053623132.1,87,94,67,191,229,236
XM_053623133.1,27,36,5,10,19,22
XM_053623134.1,590,468,251,14535,13286,20021
XM_053623135.1,0,0,0,0,0,0
XM_053623136.1,0,0,0,0,0,0
XM_053623137.1,0,0,0,0,0,0
XM_053623138.1,0,0,0,0,0,0
XM_053623139.1,0,0,0,0,0,5
XM_053623140.1,5,1,3,77,51,112
XM_053623141.1,0,0,0,0,0,0
XM_053623142.1,0,0,0,0,0,0
XM_053623143.1,0,0,0,0,0,0
XM_053623144.1,2,1,1,11,5,16
XM_053623145.1,0,3,0,95,76,165
XM_053623146.1,15,1,6,1,0,0
XM_053623147.1,5,0,0,2,2,1
XM_053623148.1,0,2,0,0,0,0
XM_053623149.1,0,0,0,0,0,0
XM_053623150.1,596,764,335,4229,4598,6826
XM_053623151.1,252,205,130,30,25,41
XM_053623152.1,116,84,68,77,70,58
XM_053623153.1,1047,1090,977,821,673,838
XM_053623154.1,0,0,0,0,0,0
XM_053623155.1,14,21,21,4,6,6
XM_053623156.1,1721,1430,867,721,748,455
XM_053623157.1,4547,3996,3834,1855,1872,1844
XM_053623158.1,344,188,295,21,12,36
XM_053623159.1,3,0,0,0,0,0
XM_053623160.1,0,0,0,0,0,0
XM_053623161.1,0,0,0,0,0,0
XM_053623162.1,0,0,0,0,0,0
XM_053623163.1,0,0,0,0,0,0
XM_053623164.1,0,0,0,0,0,0
XM_053623165.1,1540,1080,1398,1499,1306,1354
XM_053623166.1,149,187,165,199,101,108
XM_053623167.1,0,0,0,0,0,0
XM_053623168.1,95,141,43,97,119,122
XM_053623169.1,8,25,7,1,1,5
XM_053623170.1,3,0,1,0,4,1
XM_053623171.1,35,40,58,14,12,26
XM_053623172.1,1782,1420,1463,1108,1160,1116
XM_053623173.1,1429,1042,664,1360,1110,1046
XM_053623174.1,521,367,328,631,454,531
XM_053623175.1,6,16,14,4,4,1
XM_053623176.1,0,0,0,0,0,0
XM_053623177.1,32,30,27,12,14,21
XM_053623178.1,6,12,6,3,2,6
XM_053623179.1,132,70,52,307,225,225
XM_053623180.1,0,0,0,0,0,0
XM_053623181.1,0,0,0,0,0,0
XM_053623182.1,8,8,4,3,4,3
XM_053623183.1,120,104,113,39,20,43
XM_053623184.1,0,0,0,0,0,0
XM_053623185.1,0,0,0,0,0,0
XM_053623186.1,0,0,0,0,0,0
XM_053623187.1,1,1,0,2,0,3
XM_053623188.1,0,0,0,0,0,0
XM_053623189.1,421,449,389,282,282,312
XM_053623190.1,25,9,6,0,9,8
XM_053623191.1,0,0,0,0,0,0
XM_053623192.1,156,143,110,25,33,25
XM_053623193.1,3,1,5,2,1,3
XM_053623194.1,0,0,0,0,0,0
XM_053623195.1,0,0,0,0,0,0
XM_053623196.1,0,0,0,0,0,0
XM_053623197.1,0,0,0,0,0,0
XM_053623198.1,0,0,0,0,0,0
XM_053623199.1,0,0,0,0,0,0
XM_053623200.1,0,0,0,0,0,0
XM_053623201.1,0,0,0,0,0,0
XM_053623202.1,0,0,0,0,0,0
XM_053623203.1,70,120,88,8,19,19
XM_053623204.1,6,10,5,3,1,0
XM_053623205.1,1,3,1,0,0,0
XM_053623206.1,15,8,9,7,8,8
XM_053623207.1,6,0,0,2,0,0
XM_053623208.1,0,0,0,0,0,0
XM_053623209.1,0,0,0,0,0,0
XM_053623210.1,246,175,184,238,236,252
XM_053623211.1,13,10,4,7,5,5
XM_053623212.1,0,0,0,0,0,0
XM_053623213.1,0,0,1,0,1,1
XM_053623214.1,21,35,14,6,2,5
XM_053623215.1,2,1,0,1,0,2
XM_053623216.1,0,0,0,0,0,0
XM_053623217.1,0,0,0,0,0,0
XM_053623218.1,0,0,0,0,0,0
XM_053623219.1,383,315,278,96,107,71
XM_053623220.1,0,0,0,0,0,0
XM_053623221.1,0,0,0,0,0,0
XM_053623222.1,0,0,0,0,0,0
XM_053623223.1,60,31,30,27,29,47
XM_053623224.1,268,258,224,184,155,171
XM_053623225.1,7,7,8,0,0,2
XM_053623226.1,0,0,0,0,0,0
XM_053623227.1,0,0,0,0,0,0
XM_053623228.1,0,0,0,0,0,0
XM_053623229.1,0,0,0,0,0,0
XM_053623230.1,2,5,6,3,10,1
XM_053623231.1,0,0,0,0,0,0
XM_053623232.1,0,0,0,0,0,0
XM_053623233.1,0,0,0,0,0,0
XM_053623234.1,24,24,5,2,2,5
XM_053623235.1,20,9,8,8,1,3
XM_053623236.1,0,0,0,0,0,0
XM_053623237.1,0,0,0,0,0,0
XM_053623238.1,0,0,0,0,0,0
XM_053623239.1,61,29,11,96,72,23
XM_053623240.1,321,236,227,309,227,208
XM_053623241.1,148,132,91,21,29,25
XM_053623242.1,0,0,0,0,0,0
XM_053623243.1,0,0,0,0,0,0
XM_053623244.1,0,0,0,0,0,0
XM_053623245.1,0,0,0,0,0,0
XM_053623246.1,0,0,0,0,0,0
XM_053623247.1,0,0,0,0,0,0
XM_053623248.1,0,0,0,0,0,0
XM_053623249.1,0,0,0,0,0,0
XM_053623250.1,149,97,92,131,316,73
XM_053623251.1,0,0,0,0,0,0
XM_053623252.1,0,0,0,0,0,0
XM_053623253.1,0,0,0,0,0,0
XM_053623254.1,0,0,1,0,1,0
XM_053623255.1,0,0,0,0,0,0
XM_053623256.1,588,511,504,682,665,476
XM_053623257.1,0,0,0,0,0,0
XM_053623258.1,0,0,0,0,0,0
XM_053623259.1,0,0,0,0,0,0
XM_053623260.1,0,0,0,0,0,0
XM_053623261.1,1,5,4,0,0,0
XM_053623262.1,0,0,0,0,0,0
XM_053623263.1,0,2,2,2,0,1
XM_053623264.1,185,174,106,134,115,99
XM_053623265.1,0,0,0,0,0,0
XM_053623266.1,2,6,1,1,1,8
XM_053623267.1,0,1,0,0,0,0
XM_053623268.1,0,0,0,0,0,0
XM_053623269.1,201,234,178,238,202,168
XM_053623270.1,0,0,0,0,0,0
XM_053623271.1,0,0,0,0,0,0
XM_053623272.1,0,0,0,0,0,2
XM_053623273.1,0,0,0,0,0,0
XM_053623274.1,0,0,0,0,0,0
XM_053623275.1,13,11,10,3,6,2
XM_053623276.1,0,0,0,0,0,0
XM_053623277.1,75,89,53,29,19,26
XM_053623278.1,15,15,3,12,4,6
XM_053623279.1,26,23,23,8,51,17
XM_053623280.1,0,0,0,0,0,0
XM_053623281.1,13,15,16,10,13,10
XM_053623282.1,2,0,1,4,2,0
XM_053623283.1,0,0,0,0,0,0
XM_053623284.1,5,1,0,0,0,0
XM_053623285.1,0,0,0,0,0,0
XM_053623286.1,1041,941,1768,715,297,462
XM_053623287.1,0,0,0,0,0,0
XM_053623288.1,0,0,0,0,0,0
XM_053623289.1,134,131,105,36,62,43
XM_053623290.1,216,219,145,84,121,93
XM_053623291.1,449,421,291,270,259,286
XM_053623292.1,10,16,4,3,9,11
XM_053623293.1,0,0,0,0,0,0
XM_053623294.1,0,0,0,0,0,0
XM_053623295.1,0,0,0,0,0,0
XM_053623296.1,0,0,0,0,0,0
XM_053623297.1,1,4,0,0,0,0
XM_053623298.1,20,15,11,10,12,4
XM_053623299.1,0,0,0,0,0,0
XM_053623300.1,0,0,0,0,0,0
XM_053623301.1,0,0,0,0,0,0
XM_053623302.1,8,7,10,3,12,5
XM_053623303.1,0,0,0,0,0,0
XM_053623304.1,11,10,2,8,5,4
XM_053623305.1,0,0,0,0,0,0
XM_053623306.1,42,18,30,25,20,14
XM_053623307.1,1303,1431,1270,740,658,816
XM_053623308.1,1,2,12,3,0,4
XM_053623309.1,1,0,0,0,0,0
XM_053623310.1,9,8,1,0,0,0
XM_053623311.1,880,764,845,1059,878,1099
XM_053623312.1,735,536,523,746,609,582
XM_053623313.1,0,0,0,0,0,0
XM_053623314.1,0,0,0,0,0,0
XM_053623315.1,22,15,51,60,43,51
XM_053623316.1,0,0,0,0,0,0
XM_053623317.1,20,17,18,47,36,49
XM_053623318.1,21,28,20,33,21,20
XM_053623319.1,0,0,0,0,0,0
XM_053623320.1,0,0,0,0,0,0
XM_053623321.1,0,0,0,0,0,0
XM_053623322.1,0,0,0,0,0,0
XM_053623323.1,137,111,128,64,94,81
XM_053623324.1,3,12,16,32,24,26
XM_053623325.1,53,115,47,49,27,56
XM_053623326.1,123,99,56,38,61,18
XM_053623327.1,0,0,0,0,0,0
XM_053623328.1,6,3,0,0,0,0
XM_053623329.1,0,0,0,0,0,0
XM_053623330.1,182,125,203,46,72,66
XM_053623331.1,4,3,7,1,1,4
XM_053623332.1,11,14,8,1,5,2
XM_053623333.1,1,0,0,0,0,0
XM_053623334.1,1,4,1,0,0,0
XM_053623335.1,0,0,0,0,0,0
XM_053623336.1,0,0,0,0,0,0
XM_053623337.1,0,0,0,0,0,0
XM_053623338.1,30,24,6,19,20,20
XM_053623339.1,273,309,317,321,261,281
XM_053623340.1,23,21,26,19,17,11
XM_053623341.1,0,0,0,0,0,0
XM_053623342.1,0,0,0,0,0,0
XM_053623343.1,0,0,0,0,0,0
XM_053623344.1,1374,875,747,494,433,556
XM_053623345.1,0,0,0,0,1,0
XM_053623346.1,1,1,0,0,1,0
XM_053623347.1,34,46,28,26,27,17
XM_053623348.1,0,0,0,7,10,14
XM_053623349.1,90,71,82,116,99,72
XM_053623350.1,0,0,0,0,0,0
XM_053623351.1,27,19,33,33,24,38
XM_053623352.1,0,0,0,0,0,0
XM_053623353.1,0,0,0,0,0,0
XM_053623354.1,0,0,0,0,0,0
XM_053623355.1,0,0,0,0,0,0
XM_053623356.1,0,0,0,0,0,0
XM_053623357.1,0,0,0,0,0,0
XM_053623358.1,0,0,0,0,0,0
XM_053623359.1,0,4,1,0,0,0
XM_053623360.1,0,0,0,0,0,0
XM_053623361.1,44,41,45,12,42,24
XM_053623362.1,0,0,0,0,0,0
XM_053623363.1,475,309,271,209,154,211
XM_053623364.1,0,0,0,0,0,0
XM_053623365.1,0,0,0,0,0,0
XM_053623366.1,5,16,2,0,0,0
XM_053623367.1,0,0,0,1,1,1
XM_053623368.1,27,18,10,323,75,404
XM_053623369.1,184,238,258,179,102,157
XM_053623370.1,0,0,0,0,0,0
XM_053623371.1,0,0,0,0,0,0
XM_053623372.1,0,0,0,0,0,0
XM_053623373.1,5,9,11,1,0,0
XM_053623374.1,44,31,15,815,743,1013
XM_053623375.1,2835,1997,2528,889,886,767
XM_053623376.1,17,42,28,31,4,12
XM_053623377.1,537,395,357,415,270,343
XM_053623378.1,58,81,22,13,3,3
XM_053623379.1,15,13,3,0,1,6
XM_053623380.1,197,285,171,135,230,202
XM_053623381.1,282,374,220,498,293,509
XM_053623382.1,59,53,57,231,95,244
XM_053623383.1,57,44,28,62,51,79
XM_053623384.1,59,65,61,102,107,72
XM_053623385.1,212,210,166,217,102,258
XM_053623386.1,0,0,1,0,0,0
XM_053623387.1,0,0,0,0,0,0
XM_053623388.1,6,2,6,1,3,2
XM_053623389.1,0,0,0,0,0,0
XM_053623390.1,1080,855,947,720,504,589
XM_053623391.1,0,0,0,0,0,0
XM_053623392.1,0,0,0,0,0,0
XM_053623393.1,0,0,0,0,0,0
XM_053623394.1,0,1,2,0,1,3
XM_053623395.1,0,0,0,0,0,0
XM_053623396.1,0,2,1,0,2,0
XM_053623397.1,1,1,0,0,0,0
XM_053623398.1,0,0,0,0,0,0
XM_053623399.1,0,0,0,0,0,0
XM_053623400.1,0,0,0,0,0,0
XM_053623401.1,0,0,0,0,0,0
XM_053623402.1,0,0,0,0,0,0
XM_053623403.1,0,0,0,0,0,0
XM_053623404.1,897,728,804,730,658,734
XM_053623405.1,0,0,0,0,0,0
XM_053623406.1,0,0,0,0,0,0
XM_053623407.1,0,1,1,0,0,0
XM_053623408.1,10,11,21,5,12,6
XM_053623409.1,0,0,0,0,0,0
XM_053623410.1,0,0,0,0,0,0
XM_053623411.1,0,0,0,0,0,0
XM_053623412.1,0,0,0,0,0,0
XM_053623413.1,8,15,12,142,155,253
XM_053623414.1,0,0,0,0,0,0
XM_053623415.1,354,315,132,490,239,196
XM_053623416.1,21,22,10,57,32,48
XM_053623417.1,26,38,14,40,23,40
XM_053623418.1,0,0,0,0,0,0
XM_053623419.1,9,7,10,0,18,0
XM_053623420.1,0,0,0,0,0,0
XM_053623421.1,0,0,0,0,0,0
XM_053623422.1,0,0,0,0,0,0
XM_053623423.1,0,0,0,0,0,0
XM_053623424.1,0,0,0,0,0,0
XM_053623425.1,0,1,0,0,3,0
XM_053623426.1,0,0,0,0,0,0
XM_053623427.1,0,0,0,0,0,0
XM_053623428.1,25,12,11,2,99,4
XM_053623429.1,0,0,0,0,0,0
XM_053623430.1,0,0,0,0,0,0
XM_053623431.1,0,0,0,0,0,0
XM_053623432.1,0,0,0,0,0,0
XM_053623433.1,0,0,0,0,0,0
XM_053623434.1,0,0,0,0,0,0
XM_053623435.1,0,0,0,0,0,0
XM_053623436.1,0,0,0,0,0,0
XM_053623437.1,0,0,0,0,0,0
XM_053623438.1,0,0,0,0,0,0
XM_053623439.1,0,0,0,0,0,0
XM_053623440.1,1,3,3,5,2,2
XM_053623441.1,6,10,5,1,96,2
XM_053623442.1,181,141,130,229,222,300
XM_053623443.1,6,9,3,1,12,0
XM_053623444.1,0,0,0,0,0,0
XM_053623445.1,71,75,53,38,40,11
XM_053623446.1,5,3,5,3,1,5
XM_053623447.1,8,10,11,5,6,5
XM_053623448.1,0,0,0,0,0,0
XM_053623449.1,1,2,2,0,0,3
XM_053623450.1,0,0,0,0,0,0
XM_053623451.1,0,0,0,0,0,0
XM_053623452.1,19,33,60,25,8,14
XM_053623453.1,23,21,23,24,13,17
XM_053623454.1,11,5,5,2,3,1
XM_053623455.1,0,0,0,0,0,0
XM_053623456.1,0,0,0,0,0,0
XM_053623457.1,0,4,10,6,29,7
XM_053623458.1,0,0,0,0,0,0
XM_053623459.1,3,19,11,0,4,6
XM_053623460.1,2622,1828,2831,1669,1793,1637
XM_053623461.1,145,130,77,37,20,32
XM_053623462.1,611,580,569,533,588,483
XM_053623463.1,298,229,211,220,227,218
XM_053623464.1,0,0,0,0,0,0
XM_053623465.1,0,0,0,0,0,0
XM_053623466.1,473,347,308,143,304,254
XM_053623467.1,164,71,52,172,116,200
XM_053623468.1,8,7,1,8,12,4
XM_053623469.1,116,105,66,84,67,94
XM_053623470.1,0,0,0,0,0,0
XM_053623471.1,0,0,0,0,0,0
XM_053623472.1,0,0,0,0,0,0
XM_053623473.1,1,1,3,4,3,1
XM_053623474.1,5,2,10,4,4,9
XM_053623475.1,0,0,0,0,0,0
XM_053623476.1,5,3,1,9,1,8
XM_053623477.1,24,17,9,8,4,5
XM_053623478.1,1,0,0,3,0,0
XM_053623479.1,0,0,0,0,0,0
XM_053623480.1,0,0,0,0,0,0
XM_053623481.1,0,0,0,0,0,0
XM_053623482.1,3,2,2,4,2,7
XM_053623483.1,182,157,123,60,73,82
XM_053623484.1,25,38,5,9,5,4
XM_053623485.1,0,0,0,0,0,0
XM_053623486.1,0,0,0,0,0,0
XM_053623487.1,75,48,178,122,60,78
XM_053623488.1,531,483,467,122,118,135
XM_053623489.1,421,394,361,285,176,210
XM_053623490.1,24,28,13,13,1,6
XM_053623491.1,2752,2232,2571,2822,2755,2568
XM_053623492.1,629,584,584,367,347,466
XM_053623493.1,0,0,1,0,1,0
XM_053623494.1,0,2,0,0,0,0
XM_053623495.1,2,2,20,9,0,3
XM_053623496.1,14,18,24,9,7,12
XM_053623497.1,0,0,0,0,0,0
XM_053623498.1,0,0,0,0,0,0
XM_053623499.1,32,29,35,12,17,37
XM_053623500.1,104,93,2,8,7,7
XM_053623501.1,386,372,336,107,108,83
XM_053623502.1,316,383,435,86,52,35
XM_053623503.1,159,134,64,162,112,128
XM_053623504.1,271,202,177,138,130,123
XM_053623505.1,0,0,0,0,0,0
XM_053623506.1,7,17,9,7,11,18
XM_053623507.1,0,0,0,0,0,0
XM_053623508.1,22,15,10,24,14,16
XM_053623509.1,3,4,0,8,9,20
XM_053623510.1,6,2,3,22,13,18
XM_053623511.1,0,0,0,0,0,0
XM_053623512.1,0,0,0,0,0,0
XM_053623513.1,0,4,3,4,0,0
XM_053623514.1,0,0,0,0,0,0
XM_053623515.1,0,0,0,0,0,0
XM_053623516.1,0,0,0,0,0,0
XM_053623517.1,0,0,0,0,0,0
XM_053623518.1,0,0,0,0,0,0
XM_053623519.1,1456,1411,1781,397,492,383
XM_053623520.1,0,0,0,0,0,0
XM_053623521.1,0,0,0,0,0,0
XM_053623522.1,16,42,22,17,10,16
XM_053623523.1,688,580,366,1011,962,1005
XM_053623524.1,34,20,26,24,33,26
XM_053623525.1,0,0,0,0,0,0
XM_053623526.1,638,586,478,417,436,355
XM_053623527.1,0,0,0,0,0,0
XM_053623528.1,0,0,0,0,0,0
XM_053623529.1,577,472,430,202,208,201
XM_053623530.1,107,94,40,13,24,21
XM_053623531.1,71,60,31,12,40,14
XM_053623532.1,40,103,36,19,11,34
XM_053623533.1,168,233,246,21,23,35
XM_053623534.1,115,161,203,11,16,18
XM_053623535.1,0,0,0,0,0,0
XM_053623536.1,0,0,0,0,0,0
XM_053623537.1,0,0,0,0,0,0
XM_053623538.1,4,10,1,98,50,93
XM_053623539.1,1,6,6,6,2,0
XM_053623540.1,0,0,0,11,20,18
XM_053623541.1,0,0,0,2,3,9
XM_053623542.1,0,0,0,0,0,0
XM_053623543.1,13,10,6,13,61,7
XM_053623544.1,0,0,0,0,0,0
XM_053623545.1,102,76,46,29,44,55
XM_053623546.1,0,0,0,0,0,0
XM_053623547.1,0,0,0,0,0,0
XM_053623548.1,217,163,103,146,149,144
XM_053623549.1,30,33,33,9,1,6
XM_053623550.1,59,61,51,74,53,82
XM_053623551.1,74,144,58,6,6,6
XM_053623552.1,0,2,1,66,42,97
XM_053623553.1,0,1,0,0,0,2
XM_053623554.1,0,0,0,0,0,0
XM_053623555.1,162,160,213,581,227,323
XM_053623556.1,0,5,0,4,0,0
XM_053623557.1,6,11,2,22,8,29
XM_053623558.1,425,433,384,168,176,211
XM_053623559.1,0,1,4,1,2,0
XM_053623560.1,492,487,409,1254,780,1326
XM_053623561.1,458,321,288,239,252,258
XM_053623562.1,4,19,1,16,13,32
XM_053623563.1,1,1,2,3,0,0
XM_053623564.1,0,2,2,0,0,0
XM_053623565.1,1,7,0,0,0,2
XM_053623566.1,0,3,2,0,0,1
XM_053623567.1,5,5,2,0,0,0
XM_053623568.1,4,1,0,0,0,1
XM_053623569.1,0,1,6,0,0,0
XM_053623570.1,13,22,36,7,6,6
XM_053623571.1,31,32,35,16,14,10
XM_053623572.1,9,6,4,9,1,10
XM_053623573.1,0,0,0,0,0,0
XM_053623574.1,2,0,0,0,0,0
XM_053623575.1,7,31,6,0,0,3
XM_053623576.1,214,247,215,256,289,281
XM_053623577.1,3,7,4,1,0,0
XM_053623578.1,17,19,9,1,1,1
XM_053623579.1,17,24,42,17,25,26
XM_053623580.1,0,1,0,0,0,0
XM_053623581.1,4,3,8,1,0,0
XM_053623582.1,3,5,7,2,5,7
XM_053623583.1,38,14,21,13,14,10
XM_053623584.1,14,32,16,123,26,117
XM_053623585.1,19,30,22,62,25,32
XM_053623586.1,8,11,25,5,3,6
XM_053623587.1,4,0,2,0,0,0
XM_053623588.1,0,1,2,0,0,0
XM_053623589.1,0,0,0,0,0,0
XM_053623590.1,113,82,84,73,152,104
XM_053623591.1,7,6,13,34,39,40
XM_053623592.1,0,0,0,0,0,0
XM_053623593.1,0,0,0,0,0,0
XM_053623594.1,612,803,1213,590,404,284
XM_053623595.1,0,0,0,0,0,0
XM_053623596.1,0,0,0,0,0,0
XM_053623597.1,21,10,15,12,14,7
XM_053623598.1,8,15,19,14,18,8
XM_053623599.1,1,0,0,0,1,0
XM_053623600.1,0,0,0,0,0,0
XM_053623601.1,0,0,0,0,0,0
XM_053623602.1,195,135,76,80,68,83
XM_053623603.1,397,382,452,111,115,99
XM_053623604.1,58,75,62,66,23,97
XM_053623605.1,347,273,228,108,64,68
XM_053623606.1,0,0,0,0,0,0
