"","gene_id","GeneName","logFC","logCPM","F","PValue","FDR"
"9041","XM_053636551.1","pde4ba",2.15310691809846,1.22917971072163,20.8894206741072,0.00109511069068268,0.00364616451270492
"9042","XM_053636552.1","pde4ba",2.09899488794164,2.62942731607471,27.7208242831316,0.000397174354438537,0.00167959252906213
"9082","XM_053636688.1","cfap20dc",5.51898382004656,0.83129301599461,44.3611320004652,4.11200147564659e-05,0.000339098725867381
"9086","XM_053636696.1","ruvbl1",1.83669996014877,7.16362449668404,91.3785129976176,2.84568379830203e-06,6.04539754946368e-05
"9101","XM_053636726.1","si:ch73-206p6.1",3.12693306537197,5.61586805460444,109.865972119918,1.24552556141453e-06,3.54214959351595e-05
"9103","XM_053636745.1","LOC128614977",4.26345214309344,1.20921527798992,38.9452087823888,3.9893293337035e-05,0.000333226332579939
"9122","XM_053636805.1","akap14",5.01432274658386,5.45608323656207,198.298177352785,8.33235404467875e-08,8.52336391818039e-06
"9140","XM_053636864.1","ttll3",5.0713135013487,6.88163543837971,208.773459332228,6.45841713810814e-08,7.36259553744328e-06
"9144","XM_053636873.1","LOC128615048",2.89643194658722,2.85155249714162,49.5268003771101,4.08793047008517e-05,0.000338141972006003
"9147","XM_053636878.1","LOC128615052",4.07761937816733,8.99458457775832,235.000211832441,3.69617611909657e-08,6.11923443544277e-06
"9153","XM_053636905.1","acbd5a",5.68490353380935,2.4939352692031,152.777595750423,2.87915682746802e-08,5.48545753464729e-06
"9157","XM_053636921.1","acbd5a",2.04743442649972,1.98065805174091,23.5794000966674,0.000723188730326043,0.00265563843671404
"9161","XM_053636939.1","tusc2a",4.54037083266445,1.44178090004043,36.5681654015163,5.3528967822713e-05,0.000401727830836383
"9164","XM_053636944.1","dnai4",3.34201777373167,4.05872416974475,120.168121547431,8.36813340085557e-07,2.73111579623085e-05
"9167","XM_053636947.1","LOC128615068",5.71641954806106,6.48109178262546,384.463672049351,3.61640460256501e-09,3.69081115879312e-06
"9177","XM_053636963.1","nipa1",2.12489734290698,5.28816326077177,27.5256236444566,0.000404670101281998,0.00170504934918089
"9224","XM_053637093.1","LOC128615209",2.85348185835112,1.38651718772517,25.9021057753626,0.000483304757968011,0.00194185590021995
"9229","XM_053637104.1","p4htmb",1.90682319814199,3.63192386694474,32.7630463858391,0.000209591237244868,0.00105108492728291
"9232","XM_053637112.1","zmynd10",4.81650506485113,6.69783414139094,156.360953988903,2.48073470815144e-07,1.34758837099179e-05
"9236","XM_053637129.1","LOC128615240",3.60230209677939,2.12278634735908,46.8209518914468,4.82187506837183e-05,0.000375813739079457
"9238","XM_053637139.1","LOC128615240",3.81526895562756,3.35888630219125,95.2983950989907,2.47562629332053e-06,5.55840564420598e-05
"9239","XM_053637149.1","LOC128615240",3.22664088157671,2.90531227804154,38.4771476965901,0.000114368366894536,0.000682909400667939
"9246","XM_053637192.1","slc15a1b",2.06038149052836,4.01188804192943,43.438372591356,6.85343329190841e-05,0.000474928844732077
"9248","XM_053637195.1","cfap90",2.67387177464964,5.54794168107728,157.981202524996,2.36251951753752e-07,1.30974198458553e-05
"9250","XM_053637197.1","glcci1a",1.78281620567388,5.72060558302566,59.9881617088898,1.78458979791235e-05,0.000194527681562555
"9253","XM_053637205.1","aicda",3.35121505980486,6.46671346984725,211.995215842049,6.00136727769936e-08,7.28101150074063e-06
"9257","XM_053637209.1","LOC128615271",2.4337545225627,5.42985852077603,22.0303909625855,0.000904097696374836,0.003152171765866
"9258","XM_053637218.1","ccdc14",1.94367844560052,5.32698106956837,65.5607047704747,1.22009838946387e-05,0.000149402063000311
"9261","XM_053637221.1","LOC128615281",1.97124781328477,6.7817548444553,49.2064389985392,4.10333828941524e-05,0.000338566037593752
"9272","XM_053637249.1","LOC128615297",1.92428216661564,4.05820075392169,50.7112444820605,3.62487068317661e-05,0.000314466273415128
"9282","XM_053637287.1","LOC128615312",5.46493847594465,5.75541938574854,139.967515010597,4.19884137320161e-07,1.79817048014253e-05
"9293","XM_053637312.1","mgat1b",2.88277035597505,2.63853440866504,47.2817205683467,4.98075184147585e-05,0.000384651281378462
"9295","XM_053637318.1","mgat1b",2.81048088973528,2.4243350282126,28.7971840850716,0.000349773158392195,0.00153030483460888
"9303","XM_053637348.1","mpp4b",2.40596135202469,2.90031584096192,39.7568836304396,9.87634346270256e-05,0.000612795124470023
"9308","XM_053637371.1","LOC128615361",2.94747321959305,1.48152839462785,16.8766323993343,0.00215717710419119,0.00626832570374359
"9310","XM_053637375.1","LOC128615363",2.77568323717587,2.26402195460204,28.6734529591257,0.000356051154828129,0.00155008276404919
"9315","XM_053637391.1","LOC128615372",2.21497209691702,2.09142764860895,25.4587899800779,0.000549153337540501,0.0021400323129768
"9332","XM_053637463.1","slc19a2",1.76060784052975,5.68771840846273,53.7157127826037,2.84678132663601e-05,0.000264544753820802
"9339","XM_053637482.1","tcf20",4.9030296526191,2.27373329772067,63.1151496133148,6.80958850036332e-06,0.000102925881086724
"9344","XM_053637497.1","abcc4",7.0351520330326,0.593986971236459,49.8605643819599,0.000123690386926429,0.000721289619439855
"9345","XM_053637505.1","LOC128615428",2.82720261518131,1.81885017071839,19.5910548469678,0.00136691921271595,0.00435781180803191
"9357","XM_053637547.1","ccdc40",4.02392388323103,1.68686941078269,81.8633358796508,2.46824165207576e-06,5.55714824253163e-05
"9368","XM_053637583.1","npy",2.99208188532507,1.78886019345531,48.3698211114831,4.38543631099218e-05,0.000353367063227184
"9380","XM_053637635.1","LOC128615485",4.00417004511281,4.25050205216716,112.922099318423,1.12046813125523e-06,3.3317577747132e-05
"9381","XM_053637647.1","dzip1",1.72652096389929,7.54867727417901,81.4321760564103,4.74174594422734e-06,8.17458821567116e-05
"9385","XM_053637661.1","LOC128615505",1.99622924242394,7.89005633841283,110.968987794452,1.18951766734111e-06,3.45088028654441e-05
"9388","XM_053637671.1","pecam1b",1.68672621350308,2.10377053946483,15.7369399890391,0.00279767902370205,0.00774035686817447
"9390","XM_053637679.1","txnl4a",1.90315640881547,5.19290109613176,95.0361077511387,2.38975022763448e-06,5.44863051900661e-05
"9401","XM_053637704.1","LOC128615530",1.58675141193327,5.91298723885063,15.1973262981476,0.0031002029037236,0.00842048399420765
"9404","XM_053637709.1","LOC128615535",2.18422543624097,2.16163234923469,36.7191916309916,0.000137206444636837,0.000777967749835768
"9425","XM_053637773.1","LOC128615574",3.74480119918733,3.3762798215205,61.4063987280423,1.67186573106485e-05,0.000185844708341981
"9441","XM_053637816.1","LOC128615598",4.09962866170771,2.07162476284842,50.8265260196723,2.80181296469516e-05,0.000262171955332285
"9446","XM_053637825.1","jmjd8",2.03988707846239,6.09275462897365,80.0866726456178,5.10347266363948e-06,8.57380278672005e-05
"9450","XM_053637838.1","LOC128615611",3.73257558507161,4.47567311224237,103.952989145509,1.61009917266337e-06,4.17449476021825e-05
