"","gene_id","GeneName","logFC","logCPM","F","PValue","FDR"
"5156","XM_053624990.1","hsd17b4",-0.400530873627009,2.82251109330404,1.20571120627138,0.29850981754265,0.379150798460606
"5157","XM_053624991.1","hsd17b4",0.799651815112063,1.72834205925414,3.17558379127986,0.105876848008954,0.159376456720193
"5158","XM_053624992.1","snx2",0.648106124805832,6.99816794343382,13.3382695276798,0.00461756243301843,0.0116613261568958
"5159","XM_053624993.1","prdm6",-2.68436795358962,2.17069113698403,43.5167269664581,7.00244427538063e-05,0.000482389722897762
"5160","XM_053624994.1","prr16",-1.95893205644266,1.96353879263814,20.3363062369235,0.00121518092532709,0.00395324534147808
"5161","XM_053624995.1","ppic",-1.01828706004903,5.37141066040548,20.8434937270893,0.0010961245357453,0.00364715389288469
"5162","XM_053624997.1","znf608",-2.59305583684554,3.87021096544052,90.1796286580961,3.03614934699819e-06,6.28080654803095e-05
"5163","XM_053624998.1","LOC128607811",-0.855385978319301,1.37385769117548,2.39014621482877,0.154072268812288,0.218917044460047
"5164","XM_053624999.1","sema6a",-0.252766194032847,7.34277585609091,1.68167951938101,0.224478568546595,0.29859154212262
"5165","XM_053625003.1","LOC128607814",0.500875770696026,5.81870111336852,4.36148569945444,0.0639326922245575,0.104297331626639
"5166","XM_053625004.1","LOC128607814",0.902187709218644,3.61801631442818,8.85210223539279,0.0142605268846629,0.0297601404162592
"5167","XM_053625005.1","cdo1",0.183508870661149,4.52245228066132,0.52242364394337,0.486745697905816,0.566988512463075
"5168","XM_053625008.1","LOC128607818",2.25572278816928,6.20818350295358,136.453592965481,4.63769043647026e-07,1.87219283754565e-05
"5169","XM_053625012.1","LOC128607819",3.55690747457354,2.71864683286497,71.0992072125642,8.97465323568506e-06,0.000122497206221981
"5170","XM_053625013.1","LOC128607821",0.797702414884097,1.186010695385,2.22559558210037,0.167543682111314,0.234533084069093
"5171","XM_053625014.1","znf574",0.600175649594994,6.17434984997263,9.20867055702873,0.0128976437959269,0.0273466438396685
"5172","XM_053625015.1","fem1c",0.333134844987189,6.86087670093599,3.02562459887768,0.113289320527902,0.168823301178835
"5173","XM_053625018.1","LOC128607824",2.6855661024945,2.51182108380533,41.2708436661022,8.63596696358129e-05,0.000559241795389154
"5174","XM_053625023.1","ccser1",-1.13216993772343,4.40371563442395,22.791321195377,0.000802277893565969,0.00287176273741149
"5175","XM_053625025.1","grid2",-3.4009564633716,1.30284801833722,28.3719434652784,0.000242246773714626,0.00116894779971123
"5176","XM_053625026.1","grid2",-1.34642106384126,1.0001196019965,4.26591597354073,0.0665518225094247,0.107859920653543
"5177","XM_053625027.1","grik5",-1.99362969184159,2.19802034809864,10.7389451685522,0.00865311452867601,0.0196792101700207
"5178","XM_053625028.1","LOC128607830",1.00222903968917,2.37318944135556,5.76987984303275,0.0377453746794711,0.0671010460478013
"5179","XM_053625029.1","smarcad1a",-0.284324253169166,3.8206161136703,1.30074102986552,0.281257288465889,0.360547433139516
